backbone,dataset,spec,ndcg_at_10,delta_vs_identity,ci_lower,ci_upper,p_value,significant_05,bytes_per_vector,corpus_bytes,fit_ms,encode_ms,query_latency_ms,query_p95_ms
mxbai-large,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=8,n_bits=4))",0.023204,-0.429730,-0.457475,-0.401807,0.000200,1,4,230552,0.0,0.0,0.093533,0.093533
mxbai-large,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=8,n_bits=6))",0.067301,-0.385634,-0.413518,-0.357799,0.000200,1,6,345828,0.0,0.0,0.093473,0.093473
mxbai-large,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=8,n_bits=8))",0.104637,-0.348298,-0.374992,-0.322434,0.000200,1,8,461104,0.0,0.0,0.108208,0.108208
mxbai-large,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=16,n_bits=4))",0.077589,-0.375346,-0.403392,-0.348368,0.000200,1,8,461104,0.0,0.0,0.174021,0.174021
mxbai-large,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=16,n_bits=6))",0.130806,-0.322129,-0.348756,-0.296868,0.000200,1,12,691656,0.0,0.0,0.177445,0.177445
mxbai-large,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=16,n_bits=8))",0.190494,-0.262441,-0.286650,-0.239156,0.000200,1,16,922208,0.0,0.0,0.199968,0.199968
mxbai-large,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=32,n_bits=4))",0.180984,-0.271951,-0.296574,-0.248246,0.000200,1,16,922208,0.0,0.0,0.344632,0.344632
mxbai-large,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=32,n_bits=6))",0.240842,-0.212093,-0.234665,-0.190536,0.000200,1,24,1383312,0.0,0.0,0.358356,0.358356
mxbai-large,fiqa,"composed(truncate(keep_dim=256)+product_quantize(n_subspaces=32,n_bits=8))",0.305179,-0.147756,-0.167012,-0.128352,0.000200,1,32,1844416,0.0,0.0,0.400743,0.400743
mxbai-large,fiqa,composed(truncate(keep_dim=256)+binary),0.246082,-0.206853,-0.228581,-0.185269,0.000200,1,32,1844416,0.0,0.0,0.002195,0.002195
